Key,Neighbors,Metric,Value,Algorithm
2374,145,RMSE,0.87879715,FPLV-KNN
2375,145,HLU,1.51688392,FPLV-KNN
2377,145,SortingAccuracy,0.508515689,FPLV-KNN
2381,145,F1,0.724985776,FPLV-KNN
2384,150,Degree Diversity,0.795437041,FPLV-KNN
2385,150,MAE,0.668236625,FPLV-KNN
2386,150,RMSE,0.878955126,FPLV-KNN
2387,150,HLU,1.516794707,FPLV-KNN
2389,150,SortingAccuracy,0.508242966,FPLV-KNN
2393,150,F1,0.72486981,FPLV-KNN
2396,155,Degree Diversity,0.795132314,FPLV-KNN
2397,155,MAE,0.668397808,FPLV-KNN
2398,155,RMSE,0.879095304,FPLV-KNN
2399,155,HLU,1.515945281,FPLV-KNN
2401,155,SortingAccuracy,0.50808708,FPLV-KNN
2405,155,F1,0.724694191,FPLV-KNN
2408,160,Degree Diversity,0.794917001,FPLV-KNN
2409,160,MAE,0.66857096,FPLV-KNN
2410,160,RMSE,0.879247284,FPLV-KNN
2411,160,HLU,1.514995655,FPLV-KNN
2413,160,SortingAccuracy,0.508254246,FPLV-KNN
2417,160,F1,0.724594735,FPLV-KNN
2420,165,Degree Diversity,0.795162927,FPLV-KNN
2421,165,MAE,0.668738914,FPLV-KNN
2422,165,RMSE,0.879393244,FPLV-KNN
2423,165,HLU,1.515119502,FPLV-KNN
2425,165,SortingAccuracy,0.508079489,FPLV-KNN
2429,165,F1,0.72436892,FPLV-KNN
2432,170,Degree Diversity,0.795250822,FPLV-KNN
2433,170,MAE,0.668904305,FPLV-KNN
2434,170,RMSE,0.879543805,FPLV-KNN
2435,170,HLU,1.514751159,FPLV-KNN
2437,170,SortingAccuracy,0.507836151,FPLV-KNN
2441,170,F1,0.724216632,FPLV-KNN
2444,175,Degree Diversity,0.795092278,FPLV-KNN
2445,175,MAE,0.669056845,FPLV-KNN
2446,175,RMSE,0.879684198,FPLV-KNN
2447,175,HLU,1.513778654,FPLV-KNN
2449,175,SortingAccuracy,0.507876628,FPLV-KNN
2453,175,F1,0.724176829,FPLV-KNN
2456,180,Degree Diversity,0.795059457,FPLV-KNN
2457,180,MAE,0.669215298,FPLV-KNN
2458,180,RMSE,0.879814565,FPLV-KNN
2459,180,HLU,1.512584657,FPLV-KNN
2461,180,SortingAccuracy,0.507902111,FPLV-KNN
2465,180,F1,0.724036523,FPLV-KNN
2468,185,Degree Diversity,0.795012441,FPLV-KNN
2469,185,MAE,0.669363773,FPLV-KNN
2470,185,RMSE,0.879944074,FPLV-KNN
2471,185,HLU,1.51261134,FPLV-KNN
2473,185,SortingAccuracy,0.507877862,FPLV-KNN
2477,185,F1,0.723807264,FPLV-KNN
2480,190,Degree Diversity,0.795132879,FPLV-KNN
2481,190,MAE,0.669500685,FPLV-KNN
2482,190,RMSE,0.880060756,FPLV-KNN
2483,190,HLU,1.512164028,FPLV-KNN
2485,190,SortingAccuracy,0.507739118,FPLV-KNN
2489,190,F1,0.723695849,FPLV-KNN
2492,195,Degree Diversity,0.794879507,FPLV-KNN
2493,195,MAE,0.669649351,FPLV-KNN
2494,195,RMSE,0.880184054,FPLV-KNN
2495,195,HLU,1.511312689,FPLV-KNN
2497,195,SortingAccuracy,0.50752457,FPLV-KNN
2501,195,F1,0.723626898,FPLV-KNN
2504,200,Degree Diversity,0.795254071,FPLV-KNN
2505,200,MAE,0.669785058,FPLV-KNN
2506,200,RMSE,0.880292845,FPLV-KNN
2507,200,HLU,1.510478591,FPLV-KNN
2509,200,SortingAccuracy,0.507459881,FPLV-KNN
2513,200,F1,0.723493523,FPLV-KNN
2516,1,Degree Diversity,0.809296592,FPLV-ALL
2517,1,MAE,0.676921403,FPLV-ALL
2518,1,RMSE,0.886068583,FPLV-ALL
2519,1,HLU,1.443853186,FPLV-ALL
2521,1,SortingAccuracy,0.503613703,FPLV-ALL
2525,1,F1,0.716897664,FPLV-ALL
2528,2,Degree Diversity,0.809296592,FPLV-ALL
2529,2,MAE,0.676921403,FPLV-ALL
2530,2,RMSE,0.886068583,FPLV-ALL
2531,2,HLU,1.443853186,FPLV-ALL
2533,2,SortingAccuracy,0.503613703,FPLV-ALL
2537,2,F1,0.716897664,FPLV-ALL
2540,3,Degree Diversity,0.809296592,FPLV-ALL
2541,3,MAE,0.676921403,FPLV-ALL
2542,3,RMSE,0.886068583,FPLV-ALL
2543,3,HLU,1.443853186,FPLV-ALL
2545,3,SortingAccuracy,0.503613703,FPLV-ALL
2549,3,F1,0.716897664,FPLV-ALL
2552,4,Degree Diversity,0.809296592,FPLV-ALL
2553,4,MAE,0.676921403,FPLV-ALL
2554,4,RMSE,0.886068583,FPLV-ALL
2555,4,HLU,1.443853186,FPLV-ALL
2557,4,SortingAccuracy,0.503613703,FPLV-ALL
2561,4,F1,0.716897664,FPLV-ALL
2564,5,Degree Diversity,0.809296592,FPLV-ALL
2565,5,MAE,0.676921403,FPLV-ALL
2566,5,RMSE,0.886068583,FPLV-ALL
2567,5,HLU,1.443853186,FPLV-ALL
2569,5,SortingAccuracy,0.503613703,FPLV-ALL
2573,5,F1,0.716897664,FPLV-ALL
2576,6,Degree Diversity,0.809296592,FPLV-ALL
2577,6,MAE,0.676921403,FPLV-ALL
2578,6,RMSE,0.886068583,FPLV-ALL
2579,6,HLU,1.443853186,FPLV-ALL
2581,6,SortingAccuracy,0.503613703,FPLV-ALL
2585,6,F1,0.716897664,FPLV-ALL
2588,7,Degree Diversity,0.809296592,FPLV-ALL
2589,7,MAE,0.676921403,FPLV-ALL
2590,7,RMSE,0.886068583,FPLV-ALL
2591,7,HLU,1.443853186,FPLV-ALL
2593,7,SortingAccuracy,0.503613703,FPLV-ALL
2597,7,F1,0.716897664,FPLV-ALL
2600,8,Degree Diversity,0.809296592,FPLV-ALL
2601,8,MAE,0.676921403,FPLV-ALL
2602,8,RMSE,0.886068583,FPLV-ALL
2603,8,HLU,1.443853186,FPLV-ALL
2605,8,SortingAccuracy,0.503613703,FPLV-ALL
2609,8,F1,0.716897664,FPLV-ALL
2612,9,Degree Diversity,0.809296592,FPLV-ALL
2613,9,MAE,0.676921403,FPLV-ALL
2614,9,RMSE,0.886068583,FPLV-ALL
2615,9,HLU,1.443853186,FPLV-ALL
2617,9,SortingAccuracy,0.503613703,FPLV-ALL
2621,9,F1,0.716897664,FPLV-ALL
2624,10,Degree Diversity,0.809296592,FPLV-ALL
2625,10,MAE,0.676921403,FPLV-ALL
2626,10,RMSE,0.886068583,FPLV-ALL
2627,10,HLU,1.443853186,FPLV-ALL
2629,10,SortingAccuracy,0.503613703,FPLV-ALL
2633,10,F1,0.716897664,FPLV-ALL
2636,11,Degree Diversity,0.809296592,FPLV-ALL
2637,11,MAE,0.676921403,FPLV-ALL
2638,11,RMSE,0.886068583,FPLV-ALL
2639,11,HLU,1.443853186,FPLV-ALL
2641,11,SortingAccuracy,0.503613703,FPLV-ALL
2645,11,F1,0.716897664,FPLV-ALL
2648,12,Degree Diversity,0.809296592,FPLV-ALL
2649,12,MAE,0.676921403,FPLV-ALL
2650,12,RMSE,0.886068583,FPLV-ALL
2651,12,HLU,1.443853186,FPLV-ALL
2653,12,SortingAccuracy,0.503613703,FPLV-ALL
2657,12,F1,0.716897664,FPLV-ALL
2660,13,Degree Diversity,0.809296592,FPLV-ALL
2661,13,MAE,0.676921403,FPLV-ALL
2662,13,RMSE,0.886068583,FPLV-ALL
2663,13,HLU,1.443853186,FPLV-ALL
2665,13,SortingAccuracy,0.503613703,FPLV-ALL
2669,13,F1,0.716897664,FPLV-ALL
2672,14,Degree Diversity,0.809296592,FPLV-ALL
2673,14,MAE,0.676921403,FPLV-ALL
2674,14,RMSE,0.886068583,FPLV-ALL
2675,14,HLU,1.443853186,FPLV-ALL
2677,14,SortingAccuracy,0.503613703,FPLV-ALL
2681,14,F1,0.716897664,FPLV-ALL
2684,15,Degree Diversity,0.809296592,FPLV-ALL
2685,15,MAE,0.676921403,FPLV-ALL
2686,15,RMSE,0.886068583,FPLV-ALL
2687,15,HLU,1.443853186,FPLV-ALL
2689,15,SortingAccuracy,0.503613703,FPLV-ALL
2693,15,F1,0.716897664,FPLV-ALL
2696,16,Degree Diversity,0.809296592,FPLV-ALL
2697,16,MAE,0.676921403,FPLV-ALL
2698,16,RMSE,0.886068583,FPLV-ALL
2699,16,HLU,1.443853186,FPLV-ALL
2701,16,SortingAccuracy,0.503613703,FPLV-ALL
2705,16,F1,0.716897664,FPLV-ALL
2708,17,Degree Diversity,0.809296592,FPLV-ALL
2709,17,MAE,0.676921403,FPLV-ALL
2710,17,RMSE,0.886068583,FPLV-ALL
2711,17,HLU,1.443853186,FPLV-ALL
2713,17,SortingAccuracy,0.503613703,FPLV-ALL
2717,17,F1,0.716897664,FPLV-ALL
2720,18,Degree Diversity,0.809296592,FPLV-ALL
2721,18,MAE,0.676921403,FPLV-ALL
2722,18,RMSE,0.886068583,FPLV-ALL
2723,18,HLU,1.443853186,FPLV-ALL
2725,18,SortingAccuracy,0.503613703,FPLV-ALL
2729,18,F1,0.716897664,FPLV-ALL
2732,19,Degree Diversity,0.809296592,FPLV-ALL
2733,19,MAE,0.676921403,FPLV-ALL
2734,19,RMSE,0.886068583,FPLV-ALL
2735,19,HLU,1.443853186,FPLV-ALL
2737,19,SortingAccuracy,0.503613703,FPLV-ALL
2741,19,F1,0.716897664,FPLV-ALL
2744,20,Degree Diversity,0.809296592,FPLV-ALL
2745,20,MAE,0.676921403,FPLV-ALL
2746,20,RMSE,0.886068583,FPLV-ALL
2747,20,HLU,1.443853186,FPLV-ALL
2749,20,SortingAccuracy,0.503613703,FPLV-ALL
2753,20,F1,0.716897664,FPLV-ALL
2756,22,Degree Diversity,0.809296592,FPLV-ALL
2757,22,MAE,0.676921403,FPLV-ALL
2758,22,RMSE,0.886068583,FPLV-ALL
2759,22,HLU,1.443853186,FPLV-ALL
2761,22,SortingAccuracy,0.503613703,FPLV-ALL
2765,22,F1,0.716897664,FPLV-ALL
2768,24,Degree Diversity,0.809296592,FPLV-ALL
2769,24,MAE,0.676921403,FPLV-ALL
2770,24,RMSE,0.886068583,FPLV-ALL
2771,24,HLU,1.443853186,FPLV-ALL
2773,24,SortingAccuracy,0.503613703,FPLV-ALL
2777,24,F1,0.716897664,FPLV-ALL
2780,26,Degree Diversity,0.809296592,FPLV-ALL
2781,26,MAE,0.676921403,FPLV-ALL
2782,26,RMSE,0.886068583,FPLV-ALL
2783,26,HLU,1.443853186,FPLV-ALL
2785,26,SortingAccuracy,0.503613703,FPLV-ALL
2789,26,F1,0.716897664,FPLV-ALL
2792,28,Degree Diversity,0.809296592,FPLV-ALL
2793,28,MAE,0.676921403,FPLV-ALL
2794,28,RMSE,0.886068583,FPLV-ALL
2795,28,HLU,1.443853186,FPLV-ALL
2797,28,SortingAccuracy,0.503613703,FPLV-ALL
2801,28,F1,0.716897664,FPLV-ALL
2804,30,Degree Diversity,0.809296592,FPLV-ALL
2805,30,MAE,0.676921403,FPLV-ALL
2806,30,RMSE,0.886068583,FPLV-ALL
2807,30,HLU,1.443853186,FPLV-ALL
2809,30,SortingAccuracy,0.503613703,FPLV-ALL
2813,30,F1,0.716897664,FPLV-ALL
2816,32,Degree Diversity,0.809296592,FPLV-ALL
2817,32,MAE,0.676921403,FPLV-ALL
2818,32,RMSE,0.886068583,FPLV-ALL
2819,32,HLU,1.443853186,FPLV-ALL
2821,32,SortingAccuracy,0.503613703,FPLV-ALL
2825,32,F1,0.716897664,FPLV-ALL
2828,34,Degree Diversity,0.809296592,FPLV-ALL
2829,34,MAE,0.676921403,FPLV-ALL
2830,34,RMSE,0.886068583,FPLV-ALL
2831,34,HLU,1.443853186,FPLV-ALL
2833,34,SortingAccuracy,0.503613703,FPLV-ALL
2837,34,F1,0.716897664,FPLV-ALL
2840,36,Degree Diversity,0.809296592,FPLV-ALL
2841,36,MAE,0.676921403,FPLV-ALL
2842,36,RMSE,0.886068583,FPLV-ALL
2843,36,HLU,1.443853186,FPLV-ALL
2845,36,SortingAccuracy,0.503613703,FPLV-ALL
2849,36,F1,0.716897664,FPLV-ALL
2852,38,Degree Diversity,0.809296592,FPLV-ALL
2853,38,MAE,0.676921403,FPLV-ALL
2854,38,RMSE,0.886068583,FPLV-ALL
2855,38,HLU,1.443853186,FPLV-ALL
2857,38,SortingAccuracy,0.503613703,FPLV-ALL
2861,38,F1,0.716897664,FPLV-ALL
2864,40,Degree Diversity,0.809296592,FPLV-ALL
2865,40,MAE,0.676921403,FPLV-ALL
2866,40,RMSE,0.886068583,FPLV-ALL
2867,40,HLU,1.443853186,FPLV-ALL
2869,40,SortingAccuracy,0.503613703,FPLV-ALL
2873,40,F1,0.716897664,FPLV-ALL
2876,42,Degree Diversity,0.809296592,FPLV-ALL
2877,42,MAE,0.676921403,FPLV-ALL
2878,42,RMSE,0.886068583,FPLV-ALL
2879,42,HLU,1.443853186,FPLV-ALL
2881,42,SortingAccuracy,0.503613703,FPLV-ALL
2885,42,F1,0.716897664,FPLV-ALL
2888,44,Degree Diversity,0.809296592,FPLV-ALL
2889,44,MAE,0.676921403,FPLV-ALL
2890,44,RMSE,0.886068583,FPLV-ALL
2891,44,HLU,1.443853186,FPLV-ALL
2893,44,SortingAccuracy,0.503613703,FPLV-ALL
2897,44,F1,0.716897664,FPLV-ALL
2900,46,Degree Diversity,0.809296592,FPLV-ALL
2901,46,MAE,0.676921403,FPLV-ALL
2902,46,RMSE,0.886068583,FPLV-ALL
2903,46,HLU,1.443853186,FPLV-ALL
2905,46,SortingAccuracy,0.503613703,FPLV-ALL
2909,46,F1,0.716897664,FPLV-ALL
2912,48,Degree Diversity,0.809296592,FPLV-ALL
2913,48,MAE,0.676921403,FPLV-ALL
2914,48,RMSE,0.886068583,FPLV-ALL
2915,48,HLU,1.443853186,FPLV-ALL
2917,48,SortingAccuracy,0.503613703,FPLV-ALL
2921,48,F1,0.716897664,FPLV-ALL
2924,50,Degree Diversity,0.809296592,FPLV-ALL
2925,50,MAE,0.676921403,FPLV-ALL
2926,50,RMSE,0.886068583,FPLV-ALL
2927,50,HLU,1.443853186,FPLV-ALL
2929,50,SortingAccuracy,0.503613703,FPLV-ALL
2933,50,F1,0.716897664,FPLV-ALL
2936,52,Degree Diversity,0.809296592,FPLV-ALL
2937,52,MAE,0.676921403,FPLV-ALL
2938,52,RMSE,0.886068583,FPLV-ALL
2939,52,HLU,1.443853186,FPLV-ALL
2941,52,SortingAccuracy,0.503613703,FPLV-ALL
2945,52,F1,0.716897664,FPLV-ALL
2948,54,Degree Diversity,0.809296592,FPLV-ALL
2949,54,MAE,0.676921403,FPLV-ALL
2950,54,RMSE,0.886068583,FPLV-ALL
2951,54,HLU,1.443853186,FPLV-ALL
2953,54,SortingAccuracy,0.503613703,FPLV-ALL
2957,54,F1,0.716897664,FPLV-ALL
2960,56,Degree Diversity,0.809296592,FPLV-ALL
2961,56,MAE,0.676921403,FPLV-ALL
2962,56,RMSE,0.886068583,FPLV-ALL
2963,56,HLU,1.443853186,FPLV-ALL
2965,56,SortingAccuracy,0.503613703,FPLV-ALL
2969,56,F1,0.716897664,FPLV-ALL
2972,58,Degree Diversity,0.809296592,FPLV-ALL
2973,58,MAE,0.676921403,FPLV-ALL
2974,58,RMSE,0.886068583,FPLV-ALL
2975,58,HLU,1.443853186,FPLV-ALL
2977,58,SortingAccuracy,0.503613703,FPLV-ALL
2981,58,F1,0.716897664,FPLV-ALL
2984,60,Degree Diversity,0.809296592,FPLV-ALL
2985,60,MAE,0.676921403,FPLV-ALL
2986,60,RMSE,0.886068583,FPLV-ALL
2987,60,HLU,1.443853186,FPLV-ALL
2989,60,SortingAccuracy,0.503613703,FPLV-ALL
2993,60,F1,0.716897664,FPLV-ALL
2996,65,Degree Diversity,0.809296592,FPLV-ALL
2997,65,MAE,0.676921403,FPLV-ALL
2998,65,RMSE,0.886068583,FPLV-ALL
2999,65,HLU,1.443853186,FPLV-ALL
3001,65,SortingAccuracy,0.503613703,FPLV-ALL
3005,65,F1,0.716897664,FPLV-ALL
3008,70,Degree Diversity,0.809296592,FPLV-ALL
3009,70,MAE,0.676921403,FPLV-ALL
3010,70,RMSE,0.886068583,FPLV-ALL
3011,70,HLU,1.443853186,FPLV-ALL
3013,70,SortingAccuracy,0.503613703,FPLV-ALL
3017,70,F1,0.716897664,FPLV-ALL
3020,75,Degree Diversity,0.809296592,FPLV-ALL
3021,75,MAE,0.676921403,FPLV-ALL
3022,75,RMSE,0.886068583,FPLV-ALL
3023,75,HLU,1.443853186,FPLV-ALL
3025,75,SortingAccuracy,0.503613703,FPLV-ALL
3029,75,F1,0.716897664,FPLV-ALL
3032,80,Degree Diversity,0.809296592,FPLV-ALL
3033,80,MAE,0.676921403,FPLV-ALL
3034,80,RMSE,0.886068583,FPLV-ALL
3035,80,HLU,1.443853186,FPLV-ALL
3037,80,SortingAccuracy,0.503613703,FPLV-ALL
3041,80,F1,0.716897664,FPLV-ALL
3044,85,Degree Diversity,0.809296592,FPLV-ALL
3045,85,MAE,0.676921403,FPLV-ALL
3046,85,RMSE,0.886068583,FPLV-ALL
3047,85,HLU,1.443853186,FPLV-ALL
3049,85,SortingAccuracy,0.503613703,FPLV-ALL
3053,85,F1,0.716897664,FPLV-ALL
3056,90,Degree Diversity,0.809296592,FPLV-ALL
3057,90,MAE,0.676921403,FPLV-ALL
3058,90,RMSE,0.886068583,FPLV-ALL
3059,90,HLU,1.443853186,FPLV-ALL
3061,90,SortingAccuracy,0.503613703,FPLV-ALL
3065,90,F1,0.716897664,FPLV-ALL
3068,95,Degree Diversity,0.809296592,FPLV-ALL
3069,95,MAE,0.676921403,FPLV-ALL
3070,95,RMSE,0.886068583,FPLV-ALL
3071,95,HLU,1.443853186,FPLV-ALL
3073,95,SortingAccuracy,0.503613703,FPLV-ALL
3077,95,F1,0.716897664,FPLV-ALL
3080,100,Degree Diversity,0.809296592,FPLV-ALL
3081,100,MAE,0.676921403,FPLV-ALL
3082,100,RMSE,0.886068583,FPLV-ALL
3083,100,HLU,1.443853186,FPLV-ALL
3085,100,SortingAccuracy,0.503613703,FPLV-ALL
3089,100,F1,0.716897664,FPLV-ALL
3092,105,Degree Diversity,0.809296592,FPLV-ALL
3093,105,MAE,0.676921403,FPLV-ALL
3094,105,RMSE,0.886068583,FPLV-ALL
3095,105,HLU,1.443853186,FPLV-ALL
3097,105,SortingAccuracy,0.503613703,FPLV-ALL
3101,105,F1,0.716897664,FPLV-ALL
3104,110,Degree Diversity,0.809296592,FPLV-ALL
3105,110,MAE,0.676921403,FPLV-ALL
3106,110,RMSE,0.886068583,FPLV-ALL
3107,110,HLU,1.443853186,FPLV-ALL
3109,110,SortingAccuracy,0.503613703,FPLV-ALL
3113,110,F1,0.716897664,FPLV-ALL
3116,115,Degree Diversity,0.809296592,FPLV-ALL
3117,115,MAE,0.676921403,FPLV-ALL
3118,115,RMSE,0.886068583,FPLV-ALL
3119,115,HLU,1.443853186,FPLV-ALL
3121,115,SortingAccuracy,0.503613703,FPLV-ALL
3125,115,F1,0.716897664,FPLV-ALL
3128,120,Degree Diversity,0.809296592,FPLV-ALL
3129,120,MAE,0.676921403,FPLV-ALL
3130,120,RMSE,0.886068583,FPLV-ALL
3131,120,HLU,1.443853186,FPLV-ALL
3133,120,SortingAccuracy,0.503613703,FPLV-ALL
3137,120,F1,0.716897664,FPLV-ALL
3140,125,Degree Diversity,0.809296592,FPLV-ALL
3141,125,MAE,0.676921403,FPLV-ALL
3142,125,RMSE,0.886068583,FPLV-ALL
3143,125,HLU,1.443853186,FPLV-ALL
3145,125,SortingAccuracy,0.503613703,FPLV-ALL
3149,125,F1,0.716897664,FPLV-ALL
3152,130,Degree Diversity,0.809296592,FPLV-ALL
3153,130,MAE,0.676921403,FPLV-ALL
3154,130,RMSE,0.886068583,FPLV-ALL
3155,130,HLU,1.443853186,FPLV-ALL
3157,130,SortingAccuracy,0.503613703,FPLV-ALL
3161,130,F1,0.716897664,FPLV-ALL
3164,135,Degree Diversity,0.809296592,FPLV-ALL
3165,135,MAE,0.676921403,FPLV-ALL
3166,135,RMSE,0.886068583,FPLV-ALL
3167,135,HLU,1.443853186,FPLV-ALL
3169,135,SortingAccuracy,0.503613703,FPLV-ALL
3173,135,F1,0.716897664,FPLV-ALL
3176,140,Degree Diversity,0.809296592,FPLV-ALL
3177,140,MAE,0.676921403,FPLV-ALL
3178,140,RMSE,0.886068583,FPLV-ALL
3179,140,HLU,1.443853186,FPLV-ALL
3181,140,SortingAccuracy,0.503613703,FPLV-ALL
3185,140,F1,0.716897664,FPLV-ALL
3188,145,Degree Diversity,0.809296592,FPLV-ALL
3189,145,MAE,0.676921403,FPLV-ALL
3190,145,RMSE,0.886068583,FPLV-ALL
3191,145,HLU,1.443853186,FPLV-ALL
3193,145,SortingAccuracy,0.503613703,FPLV-ALL
3197,145,F1,0.716897664,FPLV-ALL
3200,150,Degree Diversity,0.809296592,FPLV-ALL
3201,150,MAE,0.676921403,FPLV-ALL
3202,150,RMSE,0.886068583,FPLV-ALL
3203,150,HLU,1.443853186,FPLV-ALL
3205,150,SortingAccuracy,0.503613703,FPLV-ALL
3209,150,F1,0.716897664,FPLV-ALL
3212,155,Degree Diversity,0.809296592,FPLV-ALL
3213,155,MAE,0.676921403,FPLV-ALL
3214,155,RMSE,0.886068583,FPLV-ALL
3215,155,HLU,1.443853186,FPLV-ALL
3217,155,SortingAccuracy,0.503613703,FPLV-ALL
3221,155,F1,0.716897664,FPLV-ALL
3224,160,Degree Diversity,0.809296592,FPLV-ALL
3225,160,MAE,0.676921403,FPLV-ALL
3226,160,RMSE,0.886068583,FPLV-ALL
3227,160,HLU,1.443853186,FPLV-ALL
3229,160,SortingAccuracy,0.503613703,FPLV-ALL
3233,160,F1,0.716897664,FPLV-ALL
3236,165,Degree Diversity,0.809296592,FPLV-ALL
3237,165,MAE,0.676921403,FPLV-ALL
3238,165,RMSE,0.886068583,FPLV-ALL
3239,165,HLU,1.443853186,FPLV-ALL
3241,165,SortingAccuracy,0.503613703,FPLV-ALL
3245,165,F1,0.716897664,FPLV-ALL
3248,170,Degree Diversity,0.809296592,FPLV-ALL
3249,170,MAE,0.676921403,FPLV-ALL
3250,170,RMSE,0.886068583,FPLV-ALL
3251,170,HLU,1.443853186,FPLV-ALL
3253,170,SortingAccuracy,0.503613703,FPLV-ALL
3257,170,F1,0.716897664,FPLV-ALL
3260,175,Degree Diversity,0.809296592,FPLV-ALL
3261,175,MAE,0.676921403,FPLV-ALL
3262,175,RMSE,0.886068583,FPLV-ALL
3263,175,HLU,1.443853186,FPLV-ALL
3265,175,SortingAccuracy,0.503613703,FPLV-ALL
3269,175,F1,0.716897664,FPLV-ALL
3272,180,Degree Diversity,0.809296592,FPLV-ALL
3273,180,MAE,0.676921403,FPLV-ALL
3274,180,RMSE,0.886068583,FPLV-ALL
3275,180,HLU,1.443853186,FPLV-ALL
3277,180,SortingAccuracy,0.503613703,FPLV-ALL
3281,180,F1,0.716897664,FPLV-ALL
3284,185,Degree Diversity,0.809296592,FPLV-ALL
3285,185,MAE,0.676921403,FPLV-ALL
3286,185,RMSE,0.886068583,FPLV-ALL
3287,185,HLU,1.443853186,FPLV-ALL
3289,185,SortingAccuracy,0.503613703,FPLV-ALL
3293,185,F1,0.716897664,FPLV-ALL
3296,190,Degree Diversity,0.809296592,FPLV-ALL
3297,190,MAE,0.676921403,FPLV-ALL
3298,190,RMSE,0.886068583,FPLV-ALL
3299,190,HLU,1.443853186,FPLV-ALL
3301,190,SortingAccuracy,0.503613703,FPLV-ALL
3305,190,F1,0.716897664,FPLV-ALL
3308,195,Degree Diversity,0.809296592,FPLV-ALL
3309,195,MAE,0.676921403,FPLV-ALL
3310,195,RMSE,0.886068583,FPLV-ALL
3311,195,HLU,1.443853186,FPLV-ALL
3313,195,SortingAccuracy,0.503613703,FPLV-ALL
3317,195,F1,0.716897664,FPLV-ALL
3320,200,Degree Diversity,0.809296592,FPLV-ALL
3321,200,MAE,0.676921403,FPLV-ALL
3322,200,RMSE,0.886068583,FPLV-ALL
3323,200,HLU,1.443853186,FPLV-ALL
3325,200,SortingAccuracy,0.503613703,FPLV-ALL
3329,200,F1,0.716897664,FPLV-ALL
3332,1,Degree Diversity,0.808142534,FPLV-SS
3333,1,MAE,0.66983254,FPLV-SS
3334,1,RMSE,0.878709221,FPLV-SS
3335,1,HLU,1.488569592,FPLV-SS
3337,1,SortingAccuracy,0.508133975,FPLV-SS
3341,1,F1,0.722547977,FPLV-SS
3344,2,Degree Diversity,0.808142534,FPLV-SS
3345,2,MAE,0.66983254,FPLV-SS
3346,2,RMSE,0.878709221,FPLV-SS
3347,2,HLU,1.488569592,FPLV-SS
3349,2,SortingAccuracy,0.508133975,FPLV-SS
3353,2,F1,0.722547977,FPLV-SS
3356,3,Degree Diversity,0.808142534,FPLV-SS
3357,3,MAE,0.66983254,FPLV-SS
3358,3,RMSE,0.878709221,FPLV-SS
3359,3,HLU,1.488569592,FPLV-SS
3361,3,SortingAccuracy,0.508133975,FPLV-SS
3365,3,F1,0.722547977,FPLV-SS
3368,4,Degree Diversity,0.808142534,FPLV-SS
3369,4,MAE,0.66983254,FPLV-SS
3370,4,RMSE,0.878709221,FPLV-SS
3371,4,HLU,1.488569592,FPLV-SS
3373,4,SortingAccuracy,0.508133975,FPLV-SS
3377,4,F1,0.722547977,FPLV-SS
3380,5,Degree Diversity,0.808142534,FPLV-SS
3381,5,MAE,0.66983254,FPLV-SS
3382,5,RMSE,0.878709221,FPLV-SS
3383,5,HLU,1.488569592,FPLV-SS
3385,5,SortingAccuracy,0.508133975,FPLV-SS
3389,5,F1,0.722547977,FPLV-SS
3392,6,Degree Diversity,0.808142534,FPLV-SS
3393,6,MAE,0.66983254,FPLV-SS
3394,6,RMSE,0.878709221,FPLV-SS
3395,6,HLU,1.488569592,FPLV-SS
3397,6,SortingAccuracy,0.508133975,FPLV-SS
3401,6,F1,0.722547977,FPLV-SS
3404,7,Degree Diversity,0.808142534,FPLV-SS
3405,7,MAE,0.66983254,FPLV-SS
3406,7,RMSE,0.878709221,FPLV-SS
3407,7,HLU,1.488569592,FPLV-SS
3409,7,SortingAccuracy,0.508133975,FPLV-SS
3413,7,F1,0.722547977,FPLV-SS
3416,8,Degree Diversity,0.808142534,FPLV-SS
3417,8,MAE,0.66983254,FPLV-SS
3418,8,RMSE,0.878709221,FPLV-SS
3419,8,HLU,1.488569592,FPLV-SS
3421,8,SortingAccuracy,0.508133975,FPLV-SS
3425,8,F1,0.722547977,FPLV-SS
3428,9,Degree Diversity,0.808142534,FPLV-SS
3429,9,MAE,0.66983254,FPLV-SS
3430,9,RMSE,0.878709221,FPLV-SS
3431,9,HLU,1.488569592,FPLV-SS
3433,9,SortingAccuracy,0.508133975,FPLV-SS
3437,9,F1,0.722547977,FPLV-SS
3440,10,Degree Diversity,0.808142534,FPLV-SS
3441,10,MAE,0.66983254,FPLV-SS
3442,10,RMSE,0.878709221,FPLV-SS
3443,10,HLU,1.488569592,FPLV-SS
3445,10,SortingAccuracy,0.508133975,FPLV-SS
3449,10,F1,0.722547977,FPLV-SS
3452,11,Degree Diversity,0.808142534,FPLV-SS
3453,11,MAE,0.66983254,FPLV-SS
3454,11,RMSE,0.878709221,FPLV-SS
3455,11,HLU,1.488569592,FPLV-SS
3457,11,SortingAccuracy,0.508133975,FPLV-SS
3461,11,F1,0.722547977,FPLV-SS
3464,12,Degree Diversity,0.808142534,FPLV-SS
3465,12,MAE,0.66983254,FPLV-SS
3466,12,RMSE,0.878709221,FPLV-SS
3467,12,HLU,1.488569592,FPLV-SS
3469,12,SortingAccuracy,0.508133975,FPLV-SS
3473,12,F1,0.722547977,FPLV-SS
